Image,Contrast,Dissimilarity,Homogeneity,ASM,Energy,Correlation,Entropy,Gabor,Gabor_0,Gabor_45,Gabor_90,Gabor_135,HOG,LBP,Category
p (165),0.6826499321992111,0.37828602687376733,0.8386226784880061,0.18223795048191557,0.4268933713258096,0.7476695331916426,3.2115091053566123,0.00028194920313765067,0.012736099117312114,0.00045760433426991147,0.012736099117312103,0.00045760401608109774,0.3271878877117796,2.734742284205234,pituitary_tumor
p (166),0.6078957100591715,0.34714003944773175,0.8499736489607161,0.20784716807245437,0.45590258616556933,0.6942921112403263,2.9751249378623137,0.0002251100885278448,0.01139897922743928,0.0004095617710339636,0.01139897922743927,0.00040956195581025925,0.3117581949181534,2.6324546430207962,pituitary_tumor
p (167),0.6750493096646943,0.3779893984220908,0.8376091094675763,0.18571550676391174,0.4309472203923721,0.6848578785252023,3.1109877398326202,0.00024470734686862566,0.01193151082561438,0.00042869546970364223,0.011931510825614368,0.000428695654479938,0.3118509602146661,2.6355566150903673,pituitary_tumor
p (168),0.6633613782051282,0.3687592455621301,0.8421567385023213,0.19962969868791475,0.4467993942340508,0.6870914794036009,3.0593074507897766,0.00023716852947196728,0.011652989024845115,0.0004186883583369007,0.011652989024845102,0.0004186883583368995,0.31047475709387545,2.630586668523132,pituitary_tumor
p (169),0.6925465359960553,0.3775348249506904,0.8396749372706832,0.17711826296251384,0.42085420630250786,0.7034564214238516,3.1907765716880907,0.0002689520771123935,0.012629030068873748,0.0004537572167664847,0.012629030068873741,0.0004537572167664832,0.31152379344704073,2.6274424676128936,pituitary_tumor
p (17),0.6499167899408282,0.38156434911242587,0.8352266003947063,0.25024878748750173,0.5002487256230662,0.7432579628700893,2.9998767354603095,0.00022469049326477271,0.009867012317642726,0.00035451875738969226,0.009867012317642719,0.0003545187573896911,0.30321653509308955,2.6148333737724387,pituitary_tumor
p (170),0.5551343688362919,0.3334334935897436,0.8541610470036222,0.23618983558677434,0.48599365796970473,0.6790738958169567,2.842505763668313,0.0002034359079171658,0.010908474687285334,0.00039193826773499594,0.010908474687285322,0.0003919381006442032,0.30902506972223637,2.6204041005968284,pituitary_tumor
p (171),0.6611193293885602,0.3686513806706115,0.84271117118685,0.17299594757236914,0.4159278153386344,0.7233597403795187,3.207523362932705,0.0002790569585939249,0.01302251263454129,0.0004678949259072281,0.013022512634541279,0.00046789492590722654,0.30925146709219264,2.628833433639701,pituitary_tumor
p (172),0.5802129561143983,0.3265378451676528,0.8607069821606292,0.21039978700413,0.45869356547059825,0.8304416087330792,3.145261237391942,0.0003375405694213354,0.013546478786059685,0.00048672077829046837,0.013546478786059671,0.00048672096306676436,0.30791653072725467,2.6324708060938167,pituitary_tumor
p (173),0.5248744144477319,0.3193070451183433,0.8600918430853793,0.20692579155294308,0.4548909666644778,0.8140515631003488,3.058158640313275,0.0002713191620124571,0.012055526408530071,0.0004331513119522241,0.012055526408530063,0.0004331514967285201,0.306802841980491,2.6228711718371915,pituitary_tumor
p (174),0.5506078957100591,0.32426112549309666,0.8594597224836603,0.2011832195724062,0.44853452439294594,0.8135655553047421,3.1015894346970265,0.0002911529301857989,0.012576655750523552,0.00045187542340666023,0.012576655750523543,0.000451875423406659,0.30819896667880087,2.623692137628777,pituitary_tumor
p (175),0.593942615877712,0.3287105522682446,0.8605454217006004,0.2033718102037172,0.450967637645671,0.8180247398034411,3.14459310053852,0.0003293587114900229,0.01344151393794943,0.0004829494231604957,0.013441513937949418,0.00048294960793679155,0.30859822941322546,2.627504263989857,pituitary_tumor
p (176),0.6281974235700197,0.34631564349112426,0.8533601794404145,0.2053934277177348,0.45320351688588517,0.8215978179921759,3.199905031631637,0.00035394041304949756,0.013957433936286583,0.0005014863644786833,0.01395743393628657,0.0005014863644786823,0.3095587905008018,2.6352566592420046,pituitary_tumor
p (177),0.6705420981262328,0.36859744822485213,0.8428132409527891,0.1869396092492868,0.43236513417398353,0.7921614658533521,3.292203588860637,0.0002950290152356889,0.012318418247871341,0.00044259702832571117,0.01231841824787133,0.00044259702832570986,0.2960094245686814,2.6076189021456875,pituitary_tumor
p (178),0.7650009245562128,0.40609590729783035,0.8289599884023994,0.19934385116471068,0.44647939612563387,0.7574825384208379,3.289439700354294,0.00027703980351778397,0.011482296873366753,0.00041255544114877907,0.011482296873366745,0.0004125554411487778,0.29486834757817404,2.6038316178153975,pituitary_tumor
p (179),0.6360908222386588,0.38240800665680474,0.8330219739340351,0.18015929022211125,0.4244517525256684,0.7527301750823953,3.2810505456877976,0.00036509852507429384,0.015511534523938103,0.0005573246344494897,0.015511534523938088,0.0005573248192257857,0.33185173098869664,2.733904924111415,pituitary_tumor
p (18),0.7326799802761342,0.383451984714004,0.8412612054057189,0.24772758177878693,0.49772239429102133,0.7623135227467313,3.061365155255597,0.00026518050965074923,0.010807020378896791,0.00038829296168618624,0.010807020378896779,0.00038829296168618483,0.3049158338151785,2.6408126575420265,pituitary_tumor
p (180),0.5327100283530573,0.3474751910749507,0.8442735900888992,0.19022770710139192,0.43615101410107016,0.7532875836899038,3.077397811829743,0.00028048612187406605,0.01348335567190499,0.0004844530611246877,0.013483355671904977,0.000484452691572092,0.33120600821269774,2.725104098963688,pituitary_tumor
p (181),0.7096045981262327,0.43521942800788954,0.8084819675884383,0.14884313872144983,0.38580194235054055,0.7508855717188633,3.5005289454187642,0.0003900624172445386,0.015915491760229782,0.0005718389636478105,0.01591549176022977,0.0005718386117807206,0.3306289760767477,2.7116244097631315,pituitary_tumor
p (182),0.6038392196745562,0.4111771141518738,0.813027929823323,0.15197261537551934,0.38983665217052044,0.7382537532746906,3.32977240175179,0.00030822890842911466,0.014139106538651431,0.0005080137135458352,0.014139106538651415,0.000508013898322131,0.33064155112126303,2.704507100723614,pituitary_tumor
p (183),0.6333826429980277,0.3867572731755424,0.8300506852110687,0.1776357916940784,0.42146861294060606,0.7522376184654466,3.291760710461769,0.00036120542208142306,0.015393274604580436,0.0005530759521552277,0.015393274604580426,0.0005530754155118406,0.3322191927873057,2.721207120211527,pituitary_tumor
p (184),0.48541512573964507,0.33637666420118345,0.8464220197495249,0.18348675573990625,0.4283535405945727,0.7739036569739615,3.090642053283231,0.00023036167125366824,0.011675761684634576,0.00041950657309037647,0.011675761684634566,0.00041950657309037506,0.3159367484236314,2.6355868241633793,pituitary_tumor
p (185),0.5218041173570019,0.34455128205128205,0.8449644020040816,0.17413187891242454,0.41729112009773767,0.776877176103098,3.176023238219993,0.0002645894771173068,0.012645981429498625,0.00045436627400806206,0.012645981429498614,0.00045436627400806075,0.3175708202098527,2.632777311094931,pituitary_tumor
p (186),0.556752342209073,0.3526873767258383,0.8432387118964194,0.17173511949343165,0.41440936221739927,0.7685164396306867,3.207707256762709,0.00027359527202398495,0.012767680461594379,0.0004587388832888849,0.01276768046159437,0.0004587388832888834,0.3154674901898578,2.6306592795245565,pituitary_tumor
p (187),0.5404031065088757,0.32910348865877703,0.8557996211592193,0.18233260442660315,0.42700422061919147,0.7905307910400825,3.165130037892801,0.00030263815053594334,0.01365375921976036,0.0004905754240959458,0.013653759219760357,0.0004905754240959443,0.31489230924972333,2.6392394166346484,pituitary_tumor
p (188),0.6134276380670611,0.359182384122288,0.8445852508518386,0.17466696601214907,0.4179317719582337,0.7893951923312348,3.294278546169836,0.00034441197835290176,0.014528412556236527,0.0005220013605817894,0.014528412556236518,0.0005220015453580853,0.31787474443943403,2.6407270734335486,pituitary_tumor
p (189),0.5771233974358975,0.33665403106508873,0.85463997172006,0.19238461455634573,0.4386167057424349,0.7953219295084824,3.1910468535753242,0.00034891862954900406,0.014764968108443664,0.0005305007297649161,0.014764968108443655,0.000530500914541212,0.31599831287610747,2.647843578421723,pituitary_tumor
p (19),0.6572207840236685,0.37828987919132145,0.8375328291515094,0.2565071091903218,0.5064653089702411,0.7196074052776653,2.929079772945023,0.00021602254856666585,0.00970606705373924,0.00034873604291341695,0.009706067053739234,0.0003487360429134157,0.30206016934424984,2.6171847064662854,pituitary_tumor
p (190),0.6442307692307694,0.37087802021696253,0.8405789819303024,0.17479085233834452,0.4180799592641873,0.8021288242386696,3.3592863806690523,0.00037229339472573164,0.01500004878996211,0.0005389471908372991,0.015000048789962096,0.000538947208522803,0.3181845312790014,2.63985488804444,pituitary_tumor
p (191),0.6903738288954636,0.3934834196252465,0.8309926459469891,0.15076273016114541,0.3882817664546526,0.8378798124714406,3.5860680243557477,0.0004547355317264926,0.016591964174060534,0.0005961443197418609,0.016591964174060527,0.0005961441526510676,0.3144245976205994,2.6353632817814994,pituitary_tumor
p (192),0.7136495315581853,0.3963341346153846,0.830618053635914,0.1482503689080822,0.38503294522427844,0.8371774495419162,3.6073281406661946,0.0004486297405572718,0.016317801349750787,0.0005862935567544267,0.016317801349750766,0.0005862937415307228,0.31587985733002405,2.6430551012590984,pituitary_tumor
p (193),0.6921535996055226,0.3921736316568047,0.8310654868317806,0.15722115685037505,0.39651123168250235,0.8326479259283368,3.541125599255317,0.0004320277135099514,0.015990631016533377,0.0005745384259961916,0.015990631016533363,0.0005745386107724876,0.31512679948006117,2.642181597271688,pituitary_tumor
p (194),0.5845853365384615,0.36862441444773175,0.8366047125716759,0.18193318897647098,0.4265362692391715,0.8091694612980385,3.333759779606962,0.0004283700793138739,0.016781632737672195,0.0006029589701121467,0.01678163273767218,0.0006029589701121456,0.31670122841175535,2.6547636098804244,pituitary_tumor
p (195),0.5514554055719922,0.3476369884122289,0.8458842724477923,0.19079224647209828,0.43679771802528716,0.8054148535070871,3.2465563619441835,0.0004082037745480807,0.016394164517070913,0.0005890375304974924,0.016394164517070896,0.0005890371786304024,0.31848095454869085,2.646708840219471,pituitary_tumor
p (196),0.5510277983234714,0.3586738782051282,0.8392696365284634,0.1786784857122077,0.4227037801016306,0.7939347126845274,3.271741392502438,0.0003826678309075353,0.015895797217342304,0.0005711310096722944,0.01589579721734229,0.0005711313278611051,0.3160408272630839,2.6461600616036303,pituitary_tumor
p (197),0.5510277983234714,0.3586738782051282,0.8392696365284634,0.1786784857122077,0.4227037801016306,0.7939347126845274,3.271741392502438,0.0003826678309075353,0.015895797217342304,0.0005711310096722944,0.01589579721734229,0.0005711313278611051,0.3160408272630839,2.6461600616036303,pituitary_tumor
p (198),0.5890347633136095,0.3760632396449704,0.8325159825998453,0.1744836175623397,0.41771236223307984,0.8003035377967103,3.3550499116931767,0.00041689184345454695,0.0165699608021892,0.0005953538376579103,0.016569960802189174,0.0005953534857908204,0.3178536213129829,2.6372469147274957,pituitary_tumor
p (199),0.6104497965976332,0.3345930411735701,0.8576529011266901,0.19506983573017253,0.44166710963141975,0.7502350266211932,3.0371893721923597,0.0002472878590111192,0.01181676916781449,0.00042457213134241124,0.011816769167814482,0.0004245737269725303,0.31718454517130984,2.643695301165945,pituitary_tumor
p (2),0.7256225345167654,0.41119637573964496,0.8247685722467093,0.25010792244981833,0.5001079108050764,0.7489258960990537,3.0988089110226427,0.0002685684985302098,0.010199499134991878,0.00036646490780893457,0.010199499134991867,0.0003664649078089335,0.2556386971228146,2.53033898474537,pituitary_tumor
p (20),0.5524993836291914,0.27844551282051283,0.8865227995614896,0.31874006643179886,0.5645706921474041,0.8396774401302018,2.671432608063585,0.00027760337139236724,0.010389130054652711,0.0003732782891888905,0.010389130054652706,0.0003732782891888896,0.22306700350334943,2.2641516047237573,pituitary_tumor
p (200),0.6338834442800788,0.34229382396449703,0.8551964038219422,0.1911178194618435,0.43717024082369044,0.7411476439866083,3.0651460655621983,0.00025977720427379345,0.012245919859502468,0.0004399918208363073,0.012245919859502458,0.0004399925456414567,0.3182614379584909,2.636212718757522,pituitary_tumor
p (201),0.7435550727317555,0.3964150332840237,0.8335302834145644,0.17122237217440722,0.4137902514250514,0.8212230627608378,3.4869494769815983,0.0004288057140158448,0.015684431259613434,0.0005635366692904475,0.01568443125961342,0.0005635370388430407,0.30962610063870033,2.6345283651430296,pituitary_tumor
p (202),0.7770779400887575,0.40443555843195267,0.8315826380995495,0.16784527898843465,0.4096892468547773,0.81881310067669,3.517445465921663,0.0004364272994506606,0.015781044942017822,0.0005670080619597972,0.01578104494201781,0.0005670082467360931,0.3113716293704083,2.6386469897994687,pituitary_tumor
p (203),0.7214967024161735,0.38384106878698215,0.8390909059258644,0.19098212757743316,0.4370150198533606,0.8020187222560848,3.3328184799073566,0.00039024376785536433,0.014871700291783632,0.000534335677101357,0.01487170029178362,0.0005343356771013559,0.3104632878581849,2.6425195611416203,pituitary_tumor
p (204),0.7070543639053253,0.39316752958579876,0.8326758523555751,0.18101884279106067,0.4254630921608368,0.7965710953666082,3.3664835688950663,0.0003687399285887137,0.014447935580752004,0.0005191099396699858,0.014447935580751987,0.0005191099396699844,0.3100239987261764,2.6303213219421204,pituitary_tumor
p (205),0.5952793700690335,0.3326591777613413,0.858253354632235,0.21060535741709663,0.45891759327475845,0.8064748337274477,3.1135699065665166,0.00032745493542335317,0.013620339113264775,0.0004893746498144071,0.01362033911326476,0.0004893746498144058,0.30850388747078156,2.6322526023739385,pituitary_tumor
p (206),0.6437145586785009,0.3438655695266272,0.8561270964183044,0.21579841457589682,0.4645410795353806,0.8080225263753309,3.1420978973650997,0.0003569842205043974,0.014215182067578085,0.0005107471765951933,0.014215182067578068,0.0005107471765951921,0.3085216591574518,2.632241935889005,pituitary_tumor
p (207),0.7298446745562132,0.3987379807692307,0.8305172497970206,0.18180348672431962,0.42638420083807,0.7479445664010591,3.2622454287437708,0.0003117236335013733,0.013570117256718103,0.0004875699165893468,0.013570117256718086,0.0004875704709182368,0.3292131911122559,2.7342160888886564,pituitary_tumor
p (208),0.7669193786982249,0.41819218441814593,0.8223558505265889,0.17259078184257162,0.4154404672664564,0.7318772962799839,3.3119218427916173,0.00030066407289597275,0.013187412443740306,0.0004738197171527962,0.013187412443740295,0.00047381973483830007,0.3282110713364368,2.730914752971805,pituitary_tumor
p (209),0.4377388436883629,0.30044995069033525,0.8630189532968369,0.26278059632155915,0.5126212991298343,0.6723765688176607,2.5886886078913385,0.00015419079787491348,0.009384224787407686,0.00033717234798102784,0.009384224787407679,0.00033717234798102686,0.32655879689230083,2.73218904900178,pituitary_tumor
p (21),0.46656958826429984,0.2562022312623274,0.8919369698962296,0.31242637063220663,0.558951134386725,0.8306351846535416,2.6131512507146133,0.00021379913882902022,0.009140651051445662,0.0003284208175859946,0.009140651051445653,0.0003284208175859934,0.21966686189417808,2.2114540354842953,pituitary_tumor
p (210),0.5381225345167653,0.3444665310650888,0.8459799412420801,0.22017007450836149,0.4692228409917419,0.6876089484643853,2.878230871650359,0.00019359538369775458,0.010603608877545868,0.0003809842634129755,0.010603608877545861,0.00038098463296556853,0.3274675876438369,2.731903470886634,pituitary_tumor
p (211),0.4516071868836292,0.29250647189349116,0.8689400116413202,0.2606983451198746,0.5105862758828077,0.6897551496672921,2.631687846076174,0.0001749163691374825,0.01009715295453766,0.00036278745583663574,0.010097152954537648,0.00036278782538922864,0.3263999959241578,2.7361880128348153,pituitary_tumor
p (212),0.703125,0.3849852071005917,0.8364179281049169,0.18442594903518128,0.4294484241852347,0.7380567675010703,3.2002002393184994,0.0002895965877888164,0.013080643581679026,0.0004699833684156368,0.013080643581679013,0.0004699837379682294,0.33040181941541236,2.742525464257548,pituitary_tumor
p (213),0.6524477625739646,0.41415880793885607,0.815612555888332,0.1631749237441529,0.40394915985078234,0.7230326141540309,3.2835000133142933,0.00029894436659045796,0.013876769706277438,0.0004985874274427123,0.01387676970627743,0.0004985888189182948,0.32760273090173764,2.7058231412361957,pituitary_tumor
p (214),0.71875,0.45235453648915197,0.7991259896607097,0.14741931655710636,0.38395223212934493,0.7187542827182807,3.435022644661269,0.0003187545112530705,0.014302474528620763,0.0005138834171243537,0.01430247452862075,0.0005138837193203929,0.3270198767371337,2.7038016520720816,pituitary_tumor
p (215),0.5404069588264301,0.3392235268737673,0.8496112148502806,0.19699609766256937,0.44384242436090915,0.7725422575770655,3.076183267615885,0.00029848545908668726,0.01388571062721288,0.0004989097196227402,0.013885710627212864,0.0004989090158885613,0.33115953263428793,2.730419180563764,pituitary_tumor
p (216),0.658696221646943,0.3748728735207101,0.8396343386867366,0.18442785612410803,0.42945064457293347,0.8172682806723351,3.360837496627571,0.000406564236715404,0.015617916328966551,0.0005611469927995571,0.015617916328966537,0.0005611469927995561,0.30594651901693526,2.5966588618386357,pituitary_tumor
p (217),0.6888983912721892,0.3857055904832346,0.8359073463459259,0.17695308210693478,0.4206579157782898,0.8132776907590165,3.4165296187118366,0.00040656108698728126,0.015524533269726462,0.000557791851373373,0.015524533269726448,0.0005577916842825799,0.30554473793467507,2.5976742044739978,pituitary_tumor
p (218),0.7151750493096647,0.39460059171597633,0.8329910219640574,0.1720760558299292,0.41482051037759593,0.8048537347439896,3.447128391340075,0.0004006833570638353,0.015345772764788171,0.0005513691242400226,0.015345772764788157,0.0005513687900584377,0.30570326515059326,2.59577228823137,pituitary_tumor
p (219),0.6977163461538463,0.39655756903353057,0.8303081506171155,0.16674863207454277,0.408348664837468,0.8002507117435753,3.4459024500272726,0.0003882137494261755,0.015183658607950129,0.000545544764508888,0.015183658607950111,0.0005455437249003916,0.30644760702776236,2.5853010914465,pituitary_tumor
p (22),0.5119498890532543,0.25233450443786987,0.8978995703668574,0.329151817469795,0.5737175415392098,0.830353336211452,2.524371063475976,0.00023456304987266147,0.009552615831738248,0.00034322258708784314,0.00955261583173824,0.0003432225870878416,0.21981742818458042,2.2080054482121287,pituitary_tumor
p (220),0.6287174864398423,0.37284655448717946,0.838268707707706,0.17216692711024778,0.4149300267638482,0.8048531784512872,3.3509278030976284,0.00036076217760361957,0.014671869791908522,0.0005271558279004384,0.014671869791908512,0.000527155827900437,0.30633425327709063,2.598515448996536,pituitary_tumor
p (221),0.7018691444773175,0.36906743096646943,0.845871045567057,0.18716434062502774,0.43262494221326137,0.8253282131942127,3.373652616658343,0.00041136591578034084,0.01519873838855839,0.0005460860566443491,0.015198738388558381,0.000546086056644348,0.30194367826436486,2.5876755737702473,pituitary_tumor
p (222),0.6111085428994083,0.33350283530571995,0.8591372496970685,0.20754371776392116,0.4555696629099892,0.8139133686411075,3.1588292576732955,0.000335767337148531,0.013564623170356822,0.0004873727928985904,0.013564623170356808,0.0004873727928985891,0.2988136434104567,2.5772449011411966,pituitary_tumor
p (223),0.6747180103550297,0.3562006903353057,0.8512888051857279,0.19586281119946766,0.44256390634513754,0.8083691520056479,3.261869247305376,0.00036250946773841116,0.014129801726191361,0.0005076793944586693,0.014129801726191347,0.0005076795792349649,0.30301316952117946,2.589766290121701,pituitary_tumor
p (224),0.714315982495069,0.3811290372287968,0.8404705152820011,0.18137206865928499,0.42587799738808413,0.8092537135290951,3.3789015528795305,0.00037451659930912097,0.01431559006717963,0.0005143548055415035,0.014315590067179616,0.0005143548055415021,0.30270107404686264,2.5994214084564495,pituitary_tumor
p (225),0.7115114953155818,0.3669602132642998,0.8482794540200644,0.19141993246928882,0.4375156368283182,0.8139074158095927,3.326944346284771,0.0003880532300718389,0.014648615482594414,0.0005263203076257496,0.014648615482594402,0.0005263203076257484,0.30132001217105453,2.601203377831808,pituitary_tumor
p (226),0.6960675542406312,0.3598912105522683,0.8510761636827596,0.19431320479133868,0.44080971494664073,0.8172946483870408,3.3146538919723585,0.00039194945775264975,0.014812738282039243,0.0005322172735348636,0.014812738282039233,0.0005322171064440705,0.3011300182717893,2.591084208114442,pituitary_tumor
p (227),0.6766441691321499,0.3674494575936884,0.8446433953972077,0.18343693386348106,0.42829538155749597,0.8428823443901271,3.4158772520711977,0.0004142905110755409,0.015147797436028032,0.0005442557636833259,0.015147797436028019,0.0005442557636833248,0.3076042079099962,2.6090541644854617,pituitary_tumor
p (228),0.7229567307692307,0.38304363905325445,0.8395326273931498,0.16682593534177614,0.4084433073778736,0.8433729663576061,3.513387343966465,0.0004555863411861292,0.016151766430650003,0.0005803279725119037,0.016151766430649982,0.0005803281572881997,0.30893759327118286,2.6178489942992944,pituitary_tumor
p (229),0.6124183308678501,0.3345891888560158,0.8586538219384711,0.2087802712885579,0.45692479828584254,0.8080769003212634,3.1270802975704592,0.000314825599736314,0.01308544559848285,0.0004701560881980175,0.013085445598482834,0.00047015608819801617,0.30733281899963627,2.61613310030258,pituitary_tumor
p (23),0.45757827909270204,0.2854798446745561,0.8742497010183224,0.31707556370728407,0.5630946312186648,0.8083379801624462,2.6733453262261513,0.00019745159295506855,0.008494582401897035,0.00030520776712523084,0.00849458240189703,0.0003052077671252299,0.22817943560306303,2.2814890776847085,pituitary_tumor
p (230),0.5325597879684418,0.30326214250493094,0.8698728511144213,0.2212248175629169,0.470345423665328,0.8288801270348399,3.0467413234807266,0.00032997279834298286,0.013805908347154658,0.0004960420036694104,0.013805908347154647,0.0004960421884457061,0.3037104785976684,2.6000966455642205,pituitary_tumor
p (231),0.7378574950690335,0.3801312869822485,0.8422068885818669,0.18662369467873968,0.4319996466187671,0.8264815477218532,3.4071180861340924,0.0004327442943145485,0.015669210555496957,0.0005629899787881639,0.015669210555496943,0.0005629899787881627,0.30911316051829063,2.6311955073634907,pituitary_tumor
p (232),0.7616571129191321,0.3863643367850098,0.8406161655715967,0.18921610983574802,0.43498978130037497,0.8154489324547519,3.3966956680555382,0.000414328204736794,0.015157236415389757,0.0005445949033465408,0.015157236415389744,0.0005445949033465397,0.3075551900005352,2.6363546250582006,pituitary_tumor
p (233),0.6991956360946745,0.3626186513806706,0.8493385503012852,0.1999624591933338,0.44717162163238156,0.805119725966169,3.2584157898633523,0.00037295366893970585,0.014457593667212108,0.0005194569517847349,0.014457593667212096,0.0005194569517847337,0.3065338495823685,2.6282274696284906,pituitary_tumor
p (234),0.6976855276134123,0.3667329265285996,0.8466566339258211,0.18813666779286642,0.4337472395218976,0.8055088983569734,3.305517185859323,0.0003692053630585892,0.014389548847794567,0.0005170120296902747,0.014389548847794554,0.0005170122144665704,0.30938050711221593,2.628151897235496,pituitary_tumor
p (235),0.6277736686390532,0.3349358974358974,0.8594307848748439,0.2037615875733516,0.45139958747583236,0.8074896792363693,3.161742988351031,0.0003271823323755227,0.013421858004242285,0.0004822432838172082,0.01342185800424227,0.0004822432838172068,0.3075647404969305,2.628287008590602,pituitary_tumor
p (236),0.6363258136094674,0.3335336538461538,0.8611177771547488,0.2162293414772699,0.4650046682316963,0.8087686191671297,3.1176425791023825,0.00034394256486790475,0.013840476111535622,0.0004972841053385413,0.013840476111535608,0.0004972841053385399,0.3060267484582003,2.624464160007255,pituitary_tumor
p (237),0.710375061637081,0.36630146696252475,0.8484622998419281,0.20666397504646733,0.4546030961690289,0.8090397985705056,3.2511242074526625,0.0003866926246487885,0.014686241094057697,0.0005276721844241738,0.014686241094057683,0.0005276721844241726,0.30781999109437896,2.629960769866842,pituitary_tumor
p (238),0.7287852872287969,0.3886333518244576,0.8363088496462122,0.17699403464044025,0.42070658972785324,0.752330290276534,3.30309617308934,0.00035668424026545333,0.014355769675921889,0.0005157983542987336,0.014355769675921875,0.0005157985390750294,0.3272025220840826,2.7319911870187306,pituitary_tumor
p (239),0.76904971030572,0.4066005608974359,0.829447743090481,0.16543945074995028,0.4067424870233626,0.7382749595335895,3.377974921746413,0.00035603543640395083,0.014376347403809463,0.0005165375467208513,0.014376347403809447,0.0005165380496859591,0.3260048727561325,2.7236333845314586,pituitary_tumor
p (24),0.34234005177514787,0.22751787475345167,0.8976781402279848,0.33536698338872734,0.5791087837261039,0.8114176824171098,2.427269490784388,0.00015783974164152784,0.007727723001219972,0.0002776547416430868,0.0077277230012199665,0.0002776547416430863,0.2296421740172915,2.268390341329744,pituitary_tumor
p (240),0.8592671351084813,0.43485731015779094,0.8190807770490375,0.1621158901216514,0.40263617587302236,0.7664022253818297,3.4868562027510523,0.0003795431323460634,0.014703453066649812,0.0005282906230601295,0.014703453066649797,0.0005282905876891178,0.3284091652908584,2.7286522610882398,pituitary_tumor
p (241),0.6293916420118343,0.38324395956607493,0.8323317986099703,0.1821062840648493,0.42673912881859016,0.7785158942659629,3.2809615054462467,0.0002866545906428065,0.012407308163750266,0.00044579081602024205,0.012407308163750259,0.0004457908160202408,0.3287859801279992,2.7277356336545537,pituitary_tumor
p (242),0.6615199704142012,0.3960413584812624,0.8277047215300457,0.17826907357192726,0.4222192245409099,0.7710241563483516,3.3131637005092958,0.0002998688438785742,0.01276835901793872,0.0004587632636123576,0.012768359017938708,0.00045876326361235617,0.3286291674826923,2.727368732144039,pituitary_tumor
p (243),0.6615199704142012,0.3960413584812624,0.8277047215300457,0.17826907357192726,0.4222192245409099,0.7710241563483516,3.3131637005092958,0.0002998688438785742,0.01276835901793872,0.0004587632636123576,0.012768359017938708,0.00045876326361235617,0.3286291674826923,2.727368732144039,pituitary_tumor
p (244),0.5638174926035504,0.3436036119329389,0.8497792822454272,0.2110514077264345,0.45940331706076576,0.795571406173136,3.122527963295591,0.0002652135112215521,0.011338426519465204,0.00040738622300569527,0.011338426519465193,0.0004073862230056939,0.3047909740256064,2.683151127431824,pituitary_tumor
p (245),0.6452323717948718,0.38738134861932944,0.8312617858209357,0.17375921524952698,0.41684435374552814,0.7666081776072642,3.303350792824964,0.00029430340781376284,0.012833422243405111,0.00046110096555308257,0.0128334222434051,0.000461100965553081,0.3300852412187828,2.7279548163050653,pituitary_tumor
p (246),0.6486532297830375,0.3702693540433925,0.841775127426015,0.20337579137261497,0.4509720516535531,0.7977614213428403,3.2235716363096647,0.00031392550326442444,0.012328757786364313,0.00044296852480514283,0.012328757786364304,0.0004429685248051415,0.3065247226735446,2.705024806513114,pituitary_tumor
p (247),0.7126941568047337,0.3900394477317554,0.8361478469972422,0.19951031309128944,0.44666577336000285,0.791260015649454,3.283670855843549,0.00033687531412360873,0.01292293183662837,0.0004643170180664888,0.012922931836628352,0.0004643170180664874,0.3073443349446456,2.7040199098369606,pituitary_tumor
p (248),0.7289278229783037,0.3968734590729783,0.8335355549886583,0.19531051370070235,0.4419394909947541,0.7895583905140179,3.3148584083763035,0.00035062276519892845,0.0133783985456308,0.00048068179866164366,0.01337839854563079,0.00048068179866164236,0.30907892423930616,2.7165274066029834,pituitary_tumor
p (249),0.7440443170611437,0.4032837154832346,0.8311313074437692,0.19184615061647803,0.4380024550347612,0.7893119471061979,3.34457314817268,0.0003630460482495216,0.01375662179800153,0.000494271245307677,0.013756621798001517,0.0004942712453076757,0.30950952541197946,2.7167758878992903,pituitary_tumor
p (25),0.3662244206114398,0.23489891518737666,0.8956054260433122,0.33216108513264997,0.5763341783485081,0.8105597751233472,2.4549389257772596,0.0001693206859856921,0.008004106818628343,0.00028758512830481575,0.008004106818628334,0.00028758512830481516,0.22893906067566644,2.2551125832869356,pituitary_tumor
p (250),0.6905240692800789,0.3767065766765286,0.8409673942386238,0.19300538996622382,0.43932378716184245,0.7357807801668019,3.2840582033783194,0.00040758214773148674,0.01648512388501565,0.0005923051797005651,0.016485123885015628,0.0005923058143854544,0.3281974084574889,2.7224295372990697,pituitary_tumor
p (251),0.6558493589743591,0.381610576923077,0.8351419221865513,0.1848193331145686,0.4299061910633163,0.7291145012896971,3.2566630090415933,0.0003602866428571416,0.015365598578888778,0.0005520816533414778,0.015365598578888761,0.0005520809319217934,0.3266049278855728,2.7185577181611293,pituitary_tumor
p (252),0.6558493589743591,0.381610576923077,0.8351419221865513,0.1848193331145686,0.4299061910633163,0.7291145012896971,3.2566630090415933,0.0003602866428571416,0.015365598578888778,0.0005520816533414778,0.015365598578888761,0.0005520809319217934,0.3266049278855728,2.7185577181611293,pituitary_tumor
p (253),0.6721831854043391,0.4120361809664693,0.818865374899083,0.15929615458586807,0.3991192235233328,0.7190823331068421,3.3590282761501533,0.00033708661070850157,0.014734324002013964,0.0005293997308477198,0.014734324002013953,0.000529399846574728,0.32579941260722767,2.700282508295783,pituitary_tumor
